"","Xi","Yi","credit.score","interest.rate","pti","veh.value","co.sign","new.used","subvent.rate","subvent.cash","veh.pick.up","veh.suv","exact.loan.term"
"247",39,19,0.907748723968565,0.18645423047449,-0.386644601096997,-0.183073627196667,0,0,0,0,1,0,0
"248",38,19,1.0889875959116,-0.785890263242174,-0.0680246631041361,-0.107837970632245,0,1,0,1,0,0,0
"249",39,20,0.784176765825584,-0.785890263242174,-0.168749675759944,-0.621058856739257,0,1,0,1,0,0,0
"250",34,19,0.70179546039693,-0.137660600764398,-0.446257363689209,1.02906516015156,0,1,0,1,1,0,1
"251",25,20,-0.0808269411752836,0.57134059257067,-0.861491089331518,-0.900163317702767,1,1,0,1,0,0,1
"252",39,19,-1.18473643391925,-0.380746724193564,-0.945771201961887,0.757082352386781,0,1,0,1,1,0,0
"253",36,19,0.891272462882834,-0.461775432003286,2.94755887906055,0.949505748432372,0,1,0,1,1,0,1
"254",39,6,0.158078844567813,-0.542804139813008,-0.503814513778242,0.074769001078717,0,1,0,1,0,1,0
"255",39,6,-0.270303943661188,0.551083415618239,1.35651480159943,1.20335654216285,0,1,0,1,1,0,1
"256",14,6,1.02308255156868,-0.299718016383842,0.334875387519094,-0.544689774743688,1,0,0,0,1,0,0
"257",8,6,0.775938635282718,-0.826404617147035,1.02761680109067,1.11740274611859,0,1,0,1,1,0,1
"258",40,6,1.0889875959116,0.854941069904697,-0.398978276116075,-0.651663091345003,1,0,0,0,0,1,1
"259",19,7,0.668842938225468,0.368768823046365,-0.189305800791741,-1.70937654019593,1,0,0,0,0,0,0
"260",38,6,0.800653026911314,0.551083415618239,1.36679286411533,-1.66450514946052,0,0,0,0,0,1,0
"261",34,7,0.495842196825295,-0.421261078098425,-0.0556909880850577,1.34562275599651,0,1,0,0,1,0,1
"262",35,6,-0.393875901804169,1.48696499082053,-0.187250188288561,-1.15182946909866,1,0,0,0,1,0,0
"263",28,6,0.710033590939795,0.895455423809558,-0.803933939242485,-2.20694487795427,1,0,0,0,0,0,0
"264",11,7,0.907748723968565,-0.21868930857412,0.0964243371502435,0.621610021993531,1,1,0,1,0,1,1
"265",37,7,-0.146731985518207,2.19191474876511,-0.0413017005627995,-2.45458516752927,1,0,0,0,0,1,1
"266",23,6,0.372270238682313,0.794169539047405,1.16534283880371,-2.06772737240614,0,0,0,0,0,0,0
"267",34,7,0.784176765825584,-0.137660600764398,0.314319262487296,0.386040389674567,1,1,0,1,0,0,1
"268",23,7,0.347555847053717,0.231020019769837,-0.575760951389533,-0.341255593521921,0,0,0,0,0,1,0
"269",21,6,1.19608329296885,0.328254469141504,-0.374310926077918,-2.02217600881923,1,0,0,0,0,0,0
"270",40,7,0.932463115597161,-0.421261078098425,0.805610650747256,0.551979239523246,0,1,0,1,1,0,1
"271",20,7,0.281650802710794,1.80702838666893,0.406821825130385,-2.10282032741024,0,0,0,0,0,0,1
"272",30,7,-0.130255724432476,1.50317073238247,1.81491638980851,-0.540916876468284,0,0,0,0,0,0,1
"273",35,7,0.125126322396351,0.530826238665809,1.16739845130689,-1.2633647550508,0,0,0,0,0,0,1
"274",10,7,1.01484442102581,-0.684604378480021,2.0903684652346,0.678552827153152,0,1,0,0,1,0,1
"275",31,7,-1.46483287237667,-0.214637873183634,-0.945771201961887,0.800445108515048,0,1,0,0,1,0,0
"276",29,7,0.50408032736816,-0.421261078098425,-0.514092576294141,1.1060525888467,1,1,0,1,1,0,0
"277",38,7,1.09722572645447,-0.522546962860577,-0.176972125772663,0.628087329278487,0,1,0,1,1,0,0
"278",13,7,1.06427320428301,-0.401003901145994,-0.464757876217827,-0.110602603062674,0,0,0,0,0,1,1
"279",40,7,-0.31973272691838,0.328254469141504,-0.446257363689209,-0.653918275507941,0,0,0,0,0,1,0
"280",28,7,0.660604807682603,0.226968584379351,0.184815674786973,0.76665569411658,0,1,0,0,0,1,0
"281",39,7,1.36908403436903,-0.401003901145994,-0.318809388492065,-0.378370564731488,0,0,0,0,0,1,0
"282",39,7,1.05603507374014,-0.421261078098425,-0.181083350779022,-0.129079696438124,0,1,0,1,0,0,0
"283",39,7,1.3278933816547,-0.785890263242174,0.552770312856147,0.956664835180901,1,1,0,1,0,1,0
"284",26,8,0.339317716510852,-0.785890263242174,-0.427756851160592,-0.235795116721731,0,0,0,0,0,1,1
"285",19,7,0.957177507225757,-0.785890263242174,3.76569265532609,1.48030131094185,0,1,0,1,1,0,0
"286",34,7,1.03955881265441,-0.785890263242174,-0.00841190051192351,0.0397859157172822,0,1,0,1,1,0,0
"287",40,19,-2.25569340449175,0.267482938284212,-0.945771201961887,-0.00380140625021299,0,1,0,1,0,1,0
"288",39,19,1.3031789900261,-0.785890263242174,-0.181083350779022,-0.485431206730851,0,0,0,0,0,1,0
"289",25,19,-1.58016669997679,-0.275409404040925,-0.945771201961887,0.452564098130404,0,1,0,1,1,0,0
"290",40,19,-1.6955005275769,-0.178174954669259,-0.945771201961887,0.603378396545971,0,1,0,1,1,0,1
"291",40,19,-1.70373865811977,0.0487054271979627,-0.945771201961887,0.91973149641494,0,1,0,1,1,0,1
"292",31,18,0.0180306253391012,1.04130709786706,-0.0310236380469008,-2.35337810393284,0,0,0,0,0,0,0
"293",38,18,1.00660629048295,-0.785890263242174,1.02761680109067,0.840956554745504,0,1,0,1,0,1,0
"294",38,18,0.891272462882834,-0.137660600764398,0.201260574812411,1.53015995676936,0,1,0,1,0,0,0
"295",39,6,-0.0808269411752836,3.79223172800712,2.62688332856451,-1.65568940593319,0,0,0,0,1,0,0
"296",37,6,-0.369161510175573,0.247225761331782,2.15820367783953,0.565235455610403,1,1,0,1,1,0,1
"297",28,6,-0.171446377146803,1.7867712097165,-0.458591038708288,-1.57026414881006,1,0,0,0,1,0,1
"298",40,6,0.372270238682313,2.69834417257587,1.54768676439514,-1.29760495918449,0,0,0,0,0,1,1
"299",40,6,-0.179684507689668,1.84754274057379,0.692551963072369,-0.974610551916939,0,0,0,0,0,1,1
"300",23,6,0.471127805196698,-0.86286753566141,-0.158471613244045,-0.0614791839040349,1,1,0,1,0,1,0
"301",39,7,-1.45659474183381,-0.542804139813008,-0.945771201961887,0.319131335408664,0,1,0,1,1,0,0
"302",11,7,1.1384163791688,0.692883654285253,0.0882018871375244,-0.110854185616219,1,1,0,1,1,0,1
"303",8,7,0.998368159940084,-0.137660600764398,-0.52437063881004,-0.224626837998709,0,1,0,1,0,0,1
"304",10,7,0.141602583482082,2.27699489196532,-0.390755826103356,-2.61211978706297,0,0,0,0,0,0,1
"305",37,6,1.15489264025453,0.18645423047449,-0.0844695631295741,0.398955576219713,1,1,0,1,0,1,0
"306",26,6,0.792414896368449,-0.684604378480021,0.209483024825129,0.665700483003169,0,1,0,1,0,0,0
"307",32,7,0.322841455425121,-0.684604378480021,-0.144082325721787,1.57177922607625,0,1,0,1,0,1,1
"308",40,7,0.990130029397219,-0.542804139813008,1.93003068998658,0.159295279922857,0,1,0,0,1,0,1
"309",14,7,0.561747241168218,-0.684604378480021,1.67102351458593,0.244294823211817,0,1,0,1,0,0,0
"310",18,7,-0.0973032022610144,0.267482938284212,-0.452424201198749,0.164908001934524,0,1,0,1,1,0,0
"311",40,7,-0.278542074204053,0.875198246857127,0.0141998370230536,-2.01233730687144,0,0,0,0,1,0,1
"312",23,7,0.619414154968276,0.854941069904697,-0.0968032381486525,-2.0793342251604,0,0,0,0,0,0,1
"313",39,7,1.38556029545476,-0.380746724193564,0.338986612525453,0.454767616299428,1,1,0,1,0,0,1
"314",38,7,-1.52249978617673,-0.117403423811967,-0.945771201961887,0.186532433024497,0,1,0,1,1,0,0
"315",21,7,0.182793236196409,1.60445661714463,-0.312642550982526,-2.31200631888227,1,0,0,0,0,1,1
"316",35,7,0.429937152482371,-0.542804139813008,1.82108322731805,0.223642369136094,1,1,0,1,0,0,1
"317",29,7,1.43498907871195,-0.319975193336272,-0.413367563638333,0.385181448066161,1,1,0,1,0,1,1
"318",9,7,0.652366677139737,0.141888441179143,-0.19958386330764,-0.952536216016751,1,0,0,0,1,0,0
"319",39,7,0.149840714024948,1.64497097104949,0.299929974965038,-2.38160578728395,0,0,0,0,0,0,0
"320",38,7,1.02308255156868,0.348511646093934,-0.162582838250404,-2.06772737240614,0,0,0,0,0,0,0
"321",11,7,1.0889875959116,0.0243968148550462,-0.191361413294921,0.0634409516025803,1,1,0,1,0,1,0
"322",12,7,-0.163208246603938,1.07777001638143,-0.657985451516723,-2.4176525978687,1,0,0,0,0,0,0
"323",40,19,-1.27535586989077,-0.785890263242174,-0.945771201961887,1.26040392750934,0,1,0,0,0,1,1
"324",31,19,1.10546385699733,-0.141712036154884,0.439711625181261,1.08084470756116,1,1,0,1,1,0,1
"325",28,19,0.553509110625352,-0.785890263242174,-0.11735936318045,0.304459149014672,0,1,0,0,0,1,0
"326",39,18,-1.62959548323398,0.632112123427961,-0.945771201961887,0.947298468030189,0,1,0,1,1,0,0
"327",20,18,0.734747982568391,-0.785890263242174,1.01528312607159,-0.287246910437202,1,0,0,0,0,0,0
"328",39,18,-1.17649830337638,-0.178174954669259,-0.945771201961887,0.679928678185412,0,1,0,1,1,0,0
"329",39,18,0.891272462882834,-0.785890263242174,0.176593224774254,0.644311765825964,1,1,0,0,0,1,0
"330",39,18,1.01484442102581,-0.785890263242174,-0.320865000995245,-0.0920392655117066,1,1,0,1,1,0,0
"331",31,18,-1.65430987486258,-0.0323232806117591,-0.945771201961887,0.202395814670777,0,1,0,1,1,0,0
"332",38,18,-1.58840483051965,0.899506859200044,-0.945771201961887,0.242754451208329,0,1,0,0,0,1,1
"333",40,18,-1.24240334771931,-0.441518255050856,-0.945771201961887,-0.0517112077328301,0,1,0,1,1,0,1
"334",39,18,-0.904639995461824,-0.579267058327383,-0.945771201961887,0.936025120289847,0,1,0,1,1,0,0
"335",40,18,-0.814020559490304,-0.785890263242174,-0.945771201961887,0.841924614718255,0,1,0,1,0,1,1
"336",36,16,0.874796201797103,-0.684604378480021,-0.713486989102576,1.04036623543847,0,1,0,0,1,0,0
"337",21,17,0.380508369225179,-0.482032608955717,-0.466813488721007,0.702541795772345,1,1,0,1,1,0,0
"338",36,16,0.775938635282718,-0.153866342326342,0.493157550263934,0.096185948397237,0,0,0,0,0,1,0
"339",40,16,-1.16826017283352,-0.279460839431411,-0.945771201961887,-0.475296960544085,0,1,0,1,0,0,1
"340",40,16,-1.16826017283352,-0.279460839431411,-0.945771201961887,0.123826955695905,0,1,0,1,1,0,1
"341",40,16,-2.00854948820579,-0.137660600764398,-0.945771201961887,0.252516514786423,0,1,0,0,1,0,1
"342",40,16,-1.98383509657719,-0.542804139813008,-0.945771201961887,0.5765852399202,0,1,0,1,1,0,1
"343",35,15,0.166316975110678,0.247225761331782,-0.335254288517503,-1.66450514946052,1,0,0,0,0,0,0
"344",39,15,-1.89321566060567,0.389025999998795,-0.945771201961887,0.594985442918848,0,1,0,0,1,0,0
"345",18,15,1.25375020676891,0.18645423047449,-0.179027738275842,-0.14559652136893,1,0,0,0,0,0,0
"346",31,15,0.215745758367871,0.206711407426921,2.16437051534907,0.767181865942849,1,1,0,1,1,0,0
"347",39,15,-1.41540408911948,-0.113351988421481,-0.945771201961887,-0.203004261261037,0,0,0,0,0,1,0
"348",28,15,-1.59664296106252,-0.482032608955717,-0.945771201961887,0.3709604086107,0,1,0,1,1,0,0
"349",39,15,-1.67902426649117,0.231020019769837,-0.945771201961887,0.436130654344281,0,1,0,0,1,0,0
"350",40,15,1.08074946536874,0.814426715999836,0.431489175168542,-0.823357871843572,1,0,0,0,1,0,1
"351",37,15,-0.492733468318554,0.5915977695231,0.0964243371502435,-0.0235538445701156,1,1,0,1,1,0,0
"352",40,15,-0.122017593889611,1.54368508628733,-0.405145113625614,-2.53444067478619,1,0,0,0,1,0,1
"353",40,15,0.874796201797103,1.19931307809602,0.832333613288592,-0.553530208914575,0,0,0,0,0,0,1
"354",40,15,-1.25064147826217,-0.340232370288703,-0.945771201961887,0.809849327476226,0,1,0,1,1,0,1
"355",40,15,0.858319940711372,-0.178174954669259,0.684329513059651,1.06683107442612,0,1,0,1,1,0,1
"356",40,15,-0.871687473290362,0.145939876569629,-0.945771201961887,-1.46600882743224,0,0,0,0,1,0,1
"357",25,15,-1.99207322712006,-0.421261078098425,-0.945771201961887,0.30164130608478,0,1,0,0,1,0,1
"358",18,14,-0.0313981579180912,0.129734135007685,0.7706652381932,-0.980320370566318,0,0,0,0,0,0,0
"359",31,14,-0.10554133280388,0.935969777714419,-0.608650751440409,-1.19093225884753,1,0,0,0,0,0,0
"360",37,14,0.0674594085962936,0.18645423047449,-0.162582838250404,-0.150432171532099,0,0,0,0,0,1,0
"361",40,14,0.528794718996756,0.713140831237683,-0.462702263714647,-2.34640324240247,0,0,0,0,1,0,1
"362",16,14,0.339317716510852,-0.785890263242174,1.80669393979579,0.736856378850027,0,1,0,1,1,0,1
"363",19,18,1.06427320428301,0.0243968148550462,0.667884613034213,-0.0825650654300371,0,0,0,0,0,0,0
"364",40,18,1.31141712056897,0.0243968148550462,1.4407949142298,-0.301460538459414,0,0,0,0,1,0,1
"365",28,18,1.02308255156868,-0.319975193336272,-0.491480838759164,-0.906450803760994,1,0,0,0,0,0,1
"366",39,18,1.19608329296885,-0.785890263242174,0.240317212372826,0.70188261441183,0,1,0,0,0,1,0
"367",35,18,-1.63783361377684,0.251277196722268,-0.945771201961887,-0.925256339035482,0,0,0,0,1,0,0
"368",40,18,-0.698686731890189,-0.785890263242174,-0.945771201961887,0.0147115288196491,0,1,0,1,1,0,1
"369",20,18,0.182793236196409,0.149991311960115,0.624716750467438,0.0101916812762028,0,0,0,0,1,0,1
"370",35,17,0.965415637768622,-0.461775432003286,2.15409245283317,-0.661429844676793,0,1,0,1,0,0,1
"371",37,16,0.677081068768333,0.105425522664768,-0.569594113879994,-0.949785840203352,1,0,0,0,0,0,0
"372",38,16,0.850081810168507,0.429540353903656,0.271151399920522,-1.14305416499208,0,0,0,0,1,0,0
"373",22,16,0.825367418539911,0.307997292189073,-0.639484938988105,-0.507789806407003,1,0,0,0,0,1,1
"374",39,16,-1.30830839206223,0.0243968148550462,-0.945771201961887,-0.810779723441537,0,0,0,0,1,0,0
"375",34,16,0.133364452939217,0.636163558818447,0.318430487493656,-0.585534539998052,0,0,0,0,0,1,1
"376",40,16,-1.98383509657719,-0.542804139813008,-0.945771201961887,0.197741441692665,0,1,0,1,1,0,1
"377",39,15,0.207507627825005,-0.785890263242174,0.721330538116886,0.584328895644526,0,1,0,1,1,0,0
"378",40,15,-0.311494596375515,2.35802359977504,1.10984130121786,-1.21670220625323,0,0,0,0,1,0,0
"379",39,15,-0.154970116061072,1.10207862872435,-0.232473663358516,-0.104451947841915,1,0,0,0,1,0,0
"380",24,15,-0.245589552032592,1.44645063691567,-0.164638450753584,-1.81307834289225,1,0,0,0,0,0,0
"381",39,15,-1.20121269500498,0.0689626041503932,-0.945771201961887,-0.538824906801949,0,0,0,0,0,1,0
"382",30,15,-0.171446377146803,0.57134059257067,0.281429462436421,-0.46937679549049,0,0,0,0,1,0,1
"383",40,15,1.02308255156868,-0.174123519278773,-0.407200726128794,0.218901901644041,0,1,0,1,0,1,1
"384",40,15,0.751224243654122,-0.340232370288703,0.338986612525453,-0.218735718541688,0,1,0,1,0,0,1
"385",26,14,0.965415637768622,-0.380746724193564,0.312263649984117,-0.184724456536285,1,0,0,0,1,0,0
"386",40,15,0.833605549082776,-0.785890263242174,1.0646178261479,0.924824489343862,0,1,0,0,0,0,1
"387",24,15,-1.72845304974836,-0.0525804575641897,-0.945771201961887,-0.0815160533643564,0,1,0,1,1,0,0
"388",19,15,0.281650802710794,-0.583318493717869,-0.148193550728146,0.053493628711188,0,1,0,1,1,0,1
"389",29,15,0.594699763339679,0.00413963790261568,0.00392177450715489,-0.0857165014791175,0,0,0,0,0,1,0
"390",38,14,0.751224243654122,1.88805709447865,-0.296197650957088,-1.73695676285961,1,0,0,0,0,0,0
"391",40,15,-1.18473643391925,-0.579267058327383,-0.945771201961887,0.473432194902347,0,1,0,1,1,0,1
"392",38,14,0.207507627825005,-0.153866342326342,-0.76076607667571,0.824065762940779,1,1,0,0,1,0,0
"393",22,14,0.141602583482082,-0.461775432003286,0.614438687951539,0.870352818903991,1,1,0,1,1,0,0
"394",30,14,0.948939376682892,-0.19843213162169,0.267040174914162,-0.513945773903158,0,0,0,0,0,1,0
"395",39,14,-0.154970116061072,0.636163558818447,0.402710600124026,-0.893160885504233,1,0,0,0,1,0,0
"396",35,14,-0.253827682575457,2.37828077672747,0.153981487239276,-1.11102385176562,0,0,0,0,1,0,0
"397",38,14,0.841843679625641,-0.785890263242174,2.50971341588326,1.35729680665478,0,1,0,1,0,1,1
"398",25,14,0.940701246140026,-0.542804139813008,0.349264675041352,1.44874364283966,0,1,0,1,1,0,0
"399",26,14,0.429937152482371,-0.19843213162169,-0.635373713981746,-0.751827855380794,0,0,0,0,0,1,0
"400",38,14,0.0674594085962936,-0.518495527470091,-0.273585913422111,0.322859600465511,0,0,0,0,1,0,1
"401",39,13,-1.52249978617673,0.733398008190114,-0.945771201961887,-0.14830256858406,0,1,0,1,1,0,0
"402",22,14,-0.10554133280388,1.14259298262921,-0.160527225747225,-1.59961392298672,1,0,0,0,0,1,1
"403",39,14,1.20432142351172,-0.785890263242174,2.93316959153829,-0.340375999253597,0,1,0,0,0,0,1
"404",21,13,0.677081068768333,-0.178174954669259,-0.19547263830128,-0.825886181880633,1,0,0,0,0,1,0
"405",39,13,0.256936411082198,-0.21868930857412,-0.888214051872855,0.0983766282714567,1,1,0,1,0,1,0
"406",39,13,0.973653768311488,-0.319975193336272,-0.0844695631295741,-0.3302974893659,1,0,0,0,1,0,0
"407",33,13,0.232222019453602,0.490311884760948,-0.639484938988105,-2.06195738465782,1,0,0,0,0,1,0
"408",25,13,-1.68726239703404,-0.21868930857412,-0.945771201961887,0.176070958396752,0,1,0,1,0,0,1
"409",35,13,-1.14354578120492,-0.785890263242174,-0.945771201961887,0.619560780193408,0,1,0,1,1,0,0
"410",27,12,0.940701246140026,1.11828437028629,-0.60042830142769,-2.40312997317656,1,0,0,0,0,0,0
"411",40,12,-2.22274088232029,-0.178174954669259,-0.945771201961887,0.244791380851823,0,1,0,1,0,0,0
"412",40,12,-1.58016669997679,-0.178174954669259,-0.945771201961887,-0.576933200573879,0,0,0,0,1,0,0
"413",39,12,1.03955881265441,0.368768823046365,-0.335254288517503,-0.406820877122868,1,0,0,0,0,1,0
"414",38,12,0.545270980082487,0.226968584379351,-0.164638450753584,-0.903783402949815,0,0,0,0,0,1,1
"415",24,11,0.71827172148266,1.44239920152518,-0.60042830142769,-2.23252983547003,0,0,0,0,0,0,0
"416",22,11,0.61117602442541,0.18645423047449,0.651439713008775,-0.820833807501267,0,0,0,0,0,0,0
"417",37,11,0.0592212780534282,2.00960015619324,-0.0865251756327539,-2.45458516752927,0,0,0,0,1,0,0
"418",21,11,1.28670272894037,-0.785890263242174,1.27223468896906,0.773586374815575,1,1,0,1,1,0,0
"419",40,11,0.0921738002248898,0.35256308148442,0.573326437887944,-0.911799848419154,1,0,0,0,1,0,0
"420",40,11,0.91598685451143,-0.542804139813008,1.24345611392454,-0.0935308479828044,0,1,0,1,0,1,1
"421",25,11,0.298127063796525,0.267482938284212,-0.111192525670911,-1.34331617671232,0,0,0,0,0,0,1
"422",32,11,1.09722572645447,-0.785890263242174,2.59604914101681,1.23926407258169,0,1,0,1,0,1,1
"423",16,11,-1.12706952011919,0.226968584379351,-0.945771201961887,0.908887152551101,0,1,0,1,1,0,1
"424",38,11,0.265174541625063,-0.0971462468595369,0.869334638345828,0.150651716222233,0,1,0,1,0,1,0
"425",37,11,-0.904639995461824,-0.380746724193564,-0.945771201961887,0.341828968197899,0,1,0,1,1,0,1
"426",40,11,0.668842938225468,4.36348411806566,0.0470896370739296,-2.68006717327094,0,0,0,0,0,0,1
"427",33,14,1.10546385699733,-0.0768890699071064,-0.789544651720227,-0.0536476208515798,1,1,0,1,1,0,0
"428",40,14,-1.31654652260509,-0.174123519278773,-0.945771201961887,0.205150951829898,0,1,0,1,1,0,1
"429",40,14,1.0889875959116,-0.0768890699071064,0.28759629994596,-0.979423277157039,0,1,0,1,0,0,1
"430",15,14,0.858319940711372,0.307997292189073,0.918669338422142,-1.62954822594777,1,0,0,0,0,0,0
"431",39,14,0.965415637768622,-0.785890263242174,0.0512008620802891,1.1825373418076,0,1,0,1,1,0,0
"432",31,13,-0.0725888106324182,2.03390876853615,0.361598350060431,-2.03818916610206,1,0,0,0,0,1,0
"433",25,13,0.850081810168507,-0.542804139813008,-0.43803491367649,1.28964769944694,0,1,0,0,0,1,0
"434",39,13,-1.78611996354842,0.429540353903656,-0.945771201961887,0.800582319703481,0,1,0,0,0,1,0
"435",36,13,0.883034332339968,-0.380746724193564,0.743942275651863,0.374106979666878,0,1,0,1,1,0,0
"436",39,13,-0.962306909261882,-0.798044569413632,-0.945771201961887,-0.463400326532609,0,0,0,0,0,1,0
"437",29,13,0.619414154968276,1.9893429792408,0.375987637582689,-1.93692304499981,1,0,0,0,0,0,1
"438",16,13,0.495842196825295,1.09802719333386,-0.370199701071559,-1.47377669982486,1,0,0,0,0,0,1
"439",15,13,1.10546385699733,-0.178174954669259,0.885779538371266,-0.0607489426122798,0,1,0,1,0,1,1
"440",33,13,1.25375020676891,0.0243968148550462,-0.275641525925291,-1.27355516671142,1,0,0,0,1,0,1
"441",40,12,0.742986113111257,-0.785890263242174,1.72241382716542,0.476626930555828,0,1,0,1,1,0,1
"442",40,12,0.39698463031091,4.26219823330351,1.2681234639627,-1.35406530449707,0,0,0,0,1,0,1
"443",35,12,0.561747241168218,-0.482032608955717,0.00186616200397523,1.12828173916712,0,1,0,1,1,0,1
"444",39,12,-1.16826017283352,-0.299718016383842,-0.945771201961887,-0.0208853914254864,0,1,0,1,1,0,0
"445",39,12,-2.10740705472017,-0.174123519278773,-0.945771201961887,0.404055013160843,0,1,0,0,1,0,0
"446",40,12,-0.566876643204342,-0.0161175390498148,0.0635345370993675,0.29771618819117,1,1,0,1,1,0,1
"447",28,12,-0.270303943661188,1.30059896285817,-0.643596163994465,-1.15623640827168,0,0,0,0,0,1,1
"448",17,12,1.03132068211155,-0.178174954669259,0.719274925613706,-0.0170393034074389,0,1,0,1,1,0,0
"449",24,12,0.948939376682892,0.429540353903656,-0.35786602605248,-1.81307834289225,1,0,0,0,1,0,0
"450",38,11,0.19926949728214,1.5234279093349,-0.6805971890517,-1.64692506645035,0,0,0,0,0,1,0
"451",38,11,0.0427450169676974,1.30465039824865,-0.805989551745665,-2.64570956394581,1,0,0,0,0,0,0
"452",12,11,0.940701246140026,-0.380746724193564,1.95675365252791,0.756058058920528,0,1,0,1,0,1,0
"453",40,12,0.899510593425699,-1.75418332156835,1.42640562670754,0.105746689163259,0,1,0,1,0,1,1
"454",30,11,0.232222019453602,-0.137660600764398,0.160148324748816,1.13719183913567,1,1,0,1,1,0,0
"455",39,11,0.800653026911314,-0.785890263242174,0.974170876007995,1.10767530209031,0,1,0,1,1,0,0
