"","Xi","Yi","credit.score","interest.rate","pti","veh.value","co.sign","new.used","subvent.rate","subvent.cash","veh.pick.up","veh.suv"
"1297",21,10,1.02675178969793,-0.346237017856451,-0.466485327082415,0.253970619930522,0,0,0,0,0,1
"1298",35,10,1.05186010687304,-0.0342944365474413,0.800583474449961,0.00839910601023813,0,1,0,1,0,1
"1299",15,10,0.390674421261716,0.0249351674985733,-0.808880941735985,-0.414363132273326,1,0,0,0,0,1
"1300",20,10,0.750560300771678,-0.508131268915558,-0.702266738370802,0.811365140367113,1,1,0,1,1,0
"1301",33,10,0.248393957269406,0.992352033583477,1.95488725319224,-0.237488605641287,0,0,0,0,1,0
"1302",39,10,1.04349066781467,-0.863508893191645,-0.312714841459553,0.423265400830623,1,1,0,1,0,1
"1303",15,10,0.390674421261716,-0.824022490494302,3.6135582247775,1.07017463243527,0,1,0,1,1,0
"1304",22,10,-0.170077995649155,1.78208008753034,-0.044129059904956,-2.07981759883125,1,0,0,0,0,1
"1305",39,10,0.465999372787057,2.59155134282587,1.70065338362911,-1.46189590319335,0,0,0,0,0,0
"1306",37,10,0.909579642880731,0.459285597169346,-0.0707826107462519,-0.353654696685262,1,0,0,0,0,1
"1307",37,10,0.156330127627322,1.54516167134628,1.26394520446018,-1.25702727750309,0,0,0,0,1,0
"1308",39,10,1.11044618028164,-0.527874470264229,-0.341418665442488,-0.00565300270559019,1,1,0,1,0,1
"1309",13,10,0.650127032071224,0.597488006610047,-0.448032868807671,-0.562469987145731,1,0,0,0,1,0
"1310",12,10,-0.245402947174496,0.621179848228453,-0.657160729254763,-1.25702727750309,1,0,0,0,0,0
"1311",30,10,0.616649275837739,-0.271212852731499,-0.286061290618258,-0.792965765748894,0,0,0,0,0,1
"1312",36,10,-0.0110586535401019,-1.01750586371128,1.22088946848578,0.108462487794064,0,1,1,0,0,1
"1313",39,10,1.39500710826626,-0.824022490494302,1.23729165361889,0.502489120056253,1,1,0,1,0,0
"1314",28,10,0.4827382509038,-0.824022490494302,0.199853443949984,0.453259325113179,1,0,0,0,0,1
"1315",22,10,-1.41712441534647,-0.484439427297152,-0.979053612491952,-0.507959426993591,0,0,0,0,1,0
"1316",11,10,-0.354205654933322,1.64782631835937,-0.218402276944199,-1.69476433686644,0,0,0,0,0,0
"1317",17,10,-0.303989020583094,2.47309213473384,0.310568193598444,-0.383030684255452,1,0,0,0,0,0
"1318",16,10,-0.931696949960935,-0.626590477007587,-0.979053612491952,0.621984827074274,0,1,0,1,1,0
"1319",41,10,-0.262141825291238,3.08513137654266,-0.00517387021383116,-2.82015833170937,0,0,0,0,0,0
"1320",22,10,0.256763396327777,-0.824022490494302,1.07942062171275,1.36053777530065,0,1,0,1,1,0
"1321",39,10,0.892840764763989,-0.389672060823528,-0.478786965932244,0.933222985992792,0,1,0,1,0,1
"1322",39,10,-1.99461571037408,-0.330442456777514,-0.979053612491952,-0.313906316550546,0,0,0,0,0,1
"1323",39,10,0.382304982203345,-0.824022490494302,-0.0400285136216797,1.25975407661568,0,1,0,1,1,0
"1324",25,10,0.993274033464443,-0.824022490494302,1.08147089485439,0.859775525936357,1,1,0,1,0,1
"1325",39,10,0.273502274444519,1.03183843628082,0.433584582096733,-1.01279155165364,0,0,0,0,0,0
"1326",11,10,0.173069005744065,0.301339986379974,-0.228653642652389,-1.71918283331225,1,0,0,0,0,1
"1327",13,10,0.156330127627322,0.064421570195916,-0.757624113195032,-1.03394900063227,0,0,0,0,0,0
"1328",18,10,0.666865910187966,-0.231726450034157,-0.636657997838381,0.114171766618568,0,0,0,0,0,0
"1329",40,10,-1.29995226852927,-0.227777809764422,-0.979053612491952,0.359254099174908,0,1,0,1,1,0
"1330",39,10,-1.82722692920665,0.384261432044395,-0.979053612491952,0.589207907207391,0,1,0,1,1,0
"1331",39,10,0.181438444802436,-0.745049685099616,0.661164900818567,1.5982663682838,0,1,0,0,0,1
"1332",16,10,1.06022954593141,-0.824022490494302,0.273663277048957,0.238648750013169,1,0,0,0,1,0
"1333",13,10,1.11044618028164,-0.587104074310244,1.50587743517348,0.999909255595111,1,1,0,0,0,1
"1334",22,10,0.859363008530504,0.182880778287945,-0.0523301524715086,-0.951083156828165,1,0,0,0,0,1
"1335",31,10,-2.36287102894241,-0.523925829994495,-0.979053612491952,0.357076484819679,0,1,0,1,1,0
"1336",39,9,1.43685430355812,-1.7677475149608,-0.552596799031217,0.13486344845823,1,1,1,0,0,1
"1337",13,9,0.850993569472133,0.064421570195916,-0.255307193493685,-1.62530141142357,1,0,0,0,0,0
"1338",24,10,0.0140496636350117,-0.587104074310244,-0.878590228551682,0.936135967292423,0,0,0,0,0,1
"1339",39,9,0.457629933728686,-0.0145512351987698,-0.173296267828159,-1.01735998836103,1,0,0,0,0,0
"1340",25,10,0.13959124951058,1.72285048348432,-0.378323581991974,-1.47415760957123,0,0,0,0,1,0
"1341",17,9,0.0475274198684966,1.18978404707019,0.14859661540903,-0.436520540489369,1,0,0,0,0,1
"1342",39,9,1.42848486449975,-0.784536087796959,1.05686761715473,0.79410552250482,0,1,0,0,0,0
"1343",37,9,0.62501871489611,0.167086217209008,-0.640758544121657,-0.404400688101136,1,0,0,0,1,0
"1344",39,9,0.96816571628933,-0.824022490494302,-0.376273308850336,0.953999530913755,1,1,0,1,0,1
"1345",39,9,-1.35853834193787,-0.824022490494302,-0.979053612491952,0.722675635802061,0,1,0,1,1,0
"1346",19,9,0.198177322919178,-0.192240047336813,0.304417374173529,0.557588426711218,0,1,0,1,1,0
"1347",11,9,0.491107689962171,-0.429158463520872,-0.226603369510751,0.805051908124364,0,1,0,1,0,1
"1348",31,9,0.273502274444519,0.992352033583477,-0.67151264124623,-1.60488807610352,1,0,0,0,0,0
"1349",38,9,-1.45897161063832,0.952865630886134,-0.979053612491952,-0.581426108497074,0,0,0,0,1,0
"1350",27,9,1.45359318167486,-0.192240047336813,0.443835947804923,1.00009299155176,1,1,0,1,1,0
"1351",38,9,0.340457786911489,-0.389672060823528,1.38901186610011,1.18918371811514,0,1,0,0,1,0
"1352",39,9,0.323718908794747,2.51652717770092,1.47512333804891,-0.905742967781817,0,0,0,0,0,0
"1353",24,9,-0.329097337758208,2.21643051720111,0.0235299537691029,-1.45377775659764,0,0,0,0,0,0
"1354",34,9,1.31131271768255,-0.0540376378961128,-0.253256920352047,0.172659276806276,1,1,0,1,0,0
"1355",20,9,0.549693763370769,-0.824022490494302,0.374126660989226,1.41606151750897,0,1,0,1,1,0
"1356",39,9,0.993274033464443,-0.488388067566886,-0.257357466635323,-0.0811827484873667,0,0,0,0,0,1
"1357",18,9,0.198177322919178,0.558001603912704,0.452037040371476,-0.683402887258989,1,0,0,0,1,0
"1358",40,9,-0.320727898699837,0.858098264412511,-0.534144340756474,-1.43367594577348,1,0,0,0,0,0
"1359",24,9,0.541324324312398,-0.192240047336813,0.689868724801501,1.34069658070467,1,1,0,1,1,0
"1360",26,9,0.499477129020542,-0.192240047336813,-0.230703915794028,-0.211129407505721,0,0,0,0,1,0
"1361",30,9,0.022419102693383,1.43065110352398,-0.599753081288894,-1.25348960502388,1,0,0,0,0,0
"1362",39,9,0.0140496636350117,-0.745049685099616,-0.628456905271828,0.919897336255611,1,1,0,0,0,1
"1363",17,9,-0.0780141660070716,0.558001603912704,1.13682826967862,-0.798144821625096,0,0,0,0,0,0
"1364",12,9,1.07696842404816,-0.271212852731499,0.585304794577956,0.0396963678242483,1,0,0,0,1,0
"1365",36,9,0.683604788304708,0.163137576939274,-0.279910471193343,1.15366560040807,1,1,0,0,1,0
"1366",39,9,1.01838235063956,0.459285597169346,-0.306564022034639,-1.55427851231624,1,0,0,0,0,1
"1367",39,9,-1.70168534333109,-0.0540376378961128,-0.979053612491952,-0.318769776199621,0,1,0,1,0,0
"1368",33,9,0.867732447588875,-0.4094152621722,0.599656706569423,-0.629217537303193,0,0,0,0,0,1
"1369",36,9,-0.0110586535401019,3.79588662509483,0.0952895137264382,-1.76846635326337,1,0,0,0,0,1
"1370",19,9,0.265132835386148,0.696204013353404,-0.00722414335546936,-0.606812959643224,0,0,0,0,1,0
"1371",37,9,-0.0612752878903291,1.78208008753034,-0.361921396858869,-0.777536934931364,1,0,0,0,1,0
"1372",31,9,0.114482932335466,1.6280831170107,0.136294976559201,-1.76846635326337,0,0,0,0,0,1
"1373",16,10,-0.278880703407981,2.55206494012853,-0.443932322524395,-1.26612261428368,0,0,0,1,0,0
"1374",29,9,1.01838235063956,-0.745049685099616,1.7375583001786,0.662697831760792,0,1,0,1,1,0
"1375",13,9,1.01001291158119,-0.547617671612901,0.367975841564312,0.561758561837759,0,1,0,1,1,0
"1376",39,9,1.0351212287563,-0.824022490494302,0.201903717091622,1.27500184632259,1,1,0,1,0,1
"1377",38,9,0.4827382509038,-0.824022490494302,0.527897146612087,1.41171433371816,0,1,0,1,0,1
"1378",27,9,1.04349066781467,-0.824022490494302,0.722673095067712,0.516288234559384,1,1,0,1,0,1
"1379",40,9,-1.42549385440484,-0.0342944365474413,-0.979053612491952,-0.0379393002684242,0,1,0,1,1,0
"1380",39,9,-1.03213021866139,0.656717610656061,-0.979053612491952,-0.819045028502263,0,0,0,0,0,0
"1381",17,9,1.42848486449975,-0.547617671612901,0.123993337709372,-0.028062005832208,0,1,0,1,0,0
"1382",16,9,0.583171519604254,-0.646333678356258,0.331070925014825,1.01702051977912,0,1,0,1,1,0
"1383",39,9,0.599910397720996,-0.0935240405934559,-0.0461793330465942,-0.87536168772482,0,0,0,0,1,0
"1384",39,9,-0.0529058488319579,1.32798645651089,-0.562848164739408,-1.84035572689127,0,0,0,0,0,0
"1385",39,9,0.122852371393837,0.858098264412511,0.921549589806612,-1.3222023193981,0,0,0,0,1,0
"1386",15,9,0.934687960055845,0.00519196614990175,-0.601803354430532,-1.23244010589472,1,0,0,0,0,0
"1387",19,9,1.00164347252281,-0.133010443290799,0.0768370554516947,0.0361075608167125,1,1,0,1,1,0
"1388",39,9,-2.29591551647544,0.18682941855768,-0.979053612491952,1.37883717168278,0,1,0,1,1,0
"1389",21,9,0.616649275837739,1.37142149947797,0.308517920456805,-1.35590381125332,0,0,0,0,0,1
"1390",39,9,-1.48407992781343,-0.0737808392447843,-0.979053612491952,0.065153866590608,0,1,0,1,0,1
"1391",27,9,-0.0612752878903291,1.6280831170107,-0.747372747486841,-2.08279224293667,1,0,0,0,0,0
"1392",29,8,0.817515813238648,-0.271212852731499,-0.304513748893001,-0.819045028502263,1,0,0,0,0,1
"1393",20,8,0.20654676197755,0.696204013353404,-0.452133415090948,-0.332700447376365,0,0,0,0,0,0
"1394",23,8,0.256763396327777,0.952865630886134,-0.421379317966375,-1.8142764641379,1,0,0,0,0,1
"1395",39,8,-1.97787683225734,0.522463841485095,-0.979053612491952,-0.615403937255904,0,0,0,0,0,1
"1396",22,8,-0.228664069057753,4.27367209773268,-0.476736692790605,-2.31767798465166,0,0,0,0,1,0
"1397",23,8,0.892840764763989,-0.350185658126185,0.544299331745193,0.0245761562026896,0,1,0,1,0,0
"1398",25,8,1.0937073021649,-0.15275364463947,-0.044129059904956,-0.951083156828165,0,0,0,0,0,0
"1399",39,9,0.549693763370769,1.80577192914874,4.82321937834401,-1.49482330429133,1,0,0,0,1,0
"1400",37,8,0.156330127627322,0.0446783688472448,-0.0810339764544427,-0.271858828173714,0,1,0,0,0,0
"1401",18,8,1.20251000992372,-0.192240047336813,0.0214796806274648,0.63945385163338,1,1,0,1,1,0
"1402",35,8,0.189807883860807,1.38721606055691,0.17114961996705,-1.11852668320443,0,0,0,0,0,1
"1403",39,8,1.13555449745675,-0.192240047336813,0.318769286164996,0.00851914673536423,1,0,0,0,0,0
"1404",24,8,1.27783496144906,-0.725306483750944,-0.253256920352047,-0.284325601511764,1,0,0,0,0,0
"1405",39,8,0.733821422654936,-0.251469651382828,-0.577200076730875,0.618497768932643,1,1,0,1,0,1
"1406",25,8,0.591540958662625,-0.824022490494302,1.01176160803869,0.167388149471196,0,1,0,1,0,1
"1407",32,8,1.00164347252281,-0.587104074310244,2.23987521987994,1.21349096571328,0,1,0,1,1,0
"1408",39,9,-1.45060217157995,-0.208034608415751,-0.979053612491952,0.385369877213184,0,1,0,0,1,0
"1409",16,8,0.884471325705618,-0.824022490494302,0.452037040371476,0.934568154545096,1,1,0,1,1,0
"1410",38,8,1.08533786310653,-0.192240047336813,1.61249163853867,0.0511104988556686,1,1,0,1,0,1
"1411",39,8,1.05186010687304,-0.251469651382828,0.339272017581378,-0.0898190212863056,0,1,0,1,0,0
"1412",29,8,-1.39201609817135,-0.563412232691838,-0.979053612491952,0.214215094865272,0,1,0,1,1,0
"1413",11,9,-1.14930236547859,-0.429158463520872,-0.979053612491952,0.722084085896331,0,1,0,0,1,0
"1414",17,8,0.298610591619633,0.97655747250454,-0.638708270980019,-1.27843356024983,1,0,0,0,0,1
"1415",9,8,-0.303989020583094,1.70310728213565,-0.37217276256706,-1.50317142792472,1,0,0,0,0,0
"1416",20,8,1.07696842404816,-0.824022490494302,2.25627740501305,0.42362770355377,0,1,0,0,0,1
"1417",20,8,1.20251000992372,-0.330442456777514,0.470489498646219,0.132216945942025,1,0,0,0,1,0
"1418",35,8,-0.253772386232867,1.64387767808964,-0.517742155623368,-1.50736329385239,0,0,0,0,0,1
"1419",27,8,0.817515813238648,-0.231726450034157,-0.909344325676255,1.70241170311062,0,1,0,1,0,1
"1420",15,8,-0.0863836050654428,0.222367180985288,-0.107687527295739,0.369389621668781,0,1,0,1,0,0
"1421",31,8,1.04349066781467,0.064421570195916,-0.343468938584126,-0.681005100106929,0,0,0,0,1,0
"1422",32,8,0.41578273843683,0.992352033583477,-0.318865660884468,-0.889093752446978,0,0,0,0,1,0
"1423",22,8,1.21087944898209,-0.192240047336813,-0.335267846017573,1.60978998146518,0,1,0,0,0,0
"1424",25,8,0.189807883860807,-0.350185658126185,0.175250166250326,0.0014802641113265,1,1,0,1,0,1
"1425",10,8,1.17740169274861,-0.350185658126185,0.000976949211083324,0.688723733667775,0,1,0,1,1,0
"1426",39,8,1.06022954593141,0.163137576939274,1.25369383875199,0.943218292739366,0,1,0,1,1,0
"1427",31,8,1.0351212287563,-0.705563282402273,-0.616155266421999,1.02988986181975,1,1,0,1,1,0
"1428",25,8,0.449260494670315,-0.824022490494302,1.91388179035948,0.696420121297977,0,1,0,1,1,0
"1429",43,8,-0.354205654933322,1.34772965785956,1.14707963538681,-1.43367594577348,0,0,0,0,0,0
"1430",25,8,0.164699566685694,2.06243354668147,-0.34961975800904,-1.90489625795478,1,0,0,0,0,1
"1431",18,8,0.231655079152663,0.202623979636617,-0.230703915794028,0.0241011403195431,0,1,0,0,1,0
"1432",37,8,0.290241152561262,0.103907972893259,-0.724819742928821,-1.43767442822667,1,0,0,0,0,1
"1433",9,8,0.934687960055845,1.22927044976753,-0.240955281502218,-1.44973539499558,1,0,0,0,0,1
"1434",37,8,-1.52592712310529,-0.148805004369736,-0.979053612491952,0.66346763396726,0,1,0,0,1,0
"1435",40,8,-0.103122483182185,1.9044879358921,0.288015189040424,-0.695450704830585,0,0,0,0,0,1
"1436",39,8,0.340457786911489,0.0841647715445876,-0.298362929468086,0.361617426727053,0,1,0,1,0,0
"1437",16,8,-0.0361669707152155,4.11177784667357,0.948203140647908,-1.15773360516943,0,0,0,0,0,1
"1438",27,8,1.36152935203278,0.281596785031303,0.478690591212772,-1.6574839050049,0,0,0,0,0,0
"1439",17,8,0.784038057005163,1.78208008753034,0.927700409231527,-2.29601148485308,0,0,0,0,0,1
"1440",30,8,0.156330127627322,-0.192240047336813,0.706270909934606,0.570309560837798,0,1,0,1,1,0
"1441",39,8,1.00164347252281,-0.745049685099616,1.14092881596189,0.81997162510782,0,1,0,1,1,0
"1442",40,8,0.173069005744065,0.834406422794105,-0.345519211725764,-2.01324430991093,1,0,0,0,0,1
"1443",22,8,0.62501871489611,0.202623979636617,0.601706979711061,-1.40598632779152,0,0,0,0,0,0
"1444",36,8,1.06022954593141,0.064421570195916,-0.269659105485152,-0.824316733158937,1,0,0,0,0,1
"1445",16,8,0.867732447588875,1.95976889966838,-0.124089712428844,-1.85622776417319,0,0,0,0,0,0
"1446",9,8,0.934687960055845,0.163137576939274,1.44846978720762,0.547548335747412,1,1,0,1,0,1
"1447",36,8,0.00568022457664053,-0.405466621902466,4.24094180611877,0.753403133993023,0,1,0,1,1,0
"1448",39,8,-1.37527722005461,0.265802223952365,-0.979053612491952,-0.971366818659816,0,0,0,0,0,0
"1449",18,8,0.934687960055845,-0.745049685099616,-0.216352003802561,0.925577080001545,0,1,0,1,1,0
"1450",36,8,0.96816571628933,-0.251469651382828,0.419232670105266,0.822944431504198,0,1,0,1,0,1
"1451",15,8,-0.320727898699837,0.877841465761182,1.66169819393798,1.19413103914776,0,1,0,0,0,1
"1452",11,8,-1.49244936687181,-0.192240047336813,-0.979053612491952,1.07446056072563,0,1,0,1,0,1
"1453",17,7,-0.0194280925984731,0.202623979636617,0.39257911926397,0.0761439406613402,1,1,0,1,0,1
"1454",30,7,0.825885252297019,-0.824022490494302,-0.310664568317915,0.501286802666186,0,0,0,0,1,0
"1455",39,7,0.599910397720996,0.459285597169346,-0.158944355836692,-1.56733714916391,0,0,0,0,0,1
"1456",39,7,0.273502274444519,0.24211038233396,-0.308614295176277,-1.28203170582247,0,0,0,0,0,0
"1457",19,7,0.951426838172587,-0.824022490494302,1.10197362627077,0.566574603502597,0,1,0,0,0,0
"1458",14,7,0.926318520997474,-0.567360872961572,4.51362813395665,1.43364256892211,0,1,0,0,1,0
"1459",19,8,1.06022954593141,0.360569590425989,-0.747372747486841,-0.398455394709616,1,0,0,0,0,1
"1460",15,7,-0.153339117532412,2.34673564610234,0.177300439391964,-1.8830671197367,1,0,0,0,0,0
"1461",39,8,0.106113493277095,0.261853583682631,-0.218402276944199,0.233248231274167,1,1,0,1,1,0
"1462",25,8,0.884471325705618,-0.622641836737852,-0.0256766016302127,-0.0558870219820676,1,0,0,0,0,1
"1463",34,8,-0.228664069057753,1.64782631835937,-0.103586981012462,-1.62076076105119,0,0,0,0,0,1
"1464",10,7,-0.278880703407981,1.3516782981293,-0.134341078137035,-2.2712711044088,0,0,0,0,0,1
"1465",36,8,0.290241152561262,-0.824022490494302,0.579153975153041,1.43858520650213,0,1,0,1,1,0
"1466",39,8,-1.13256348736184,0.24211038233396,-0.979053612491952,0.387877307337643,0,1,0,1,1,0
"1467",39,8,0.842624130413761,-0.547617671612901,0.156797707975583,0.137560192291,0,1,0,1,0,1
"1468",18,8,0.524585446195656,-0.547617671612901,0.0276305000523792,0.0791790692585194,1,1,0,1,1,0
"1469",41,8,0.340457786911489,-0.587104074310244,-0.363971670000507,1.56771377375149,0,1,0,1,0,1
"1470",15,8,-0.253772386232867,2.67447278849029,0.599656706569423,-2.2295671918623,0,0,0,0,0,0
"1471",36,8,0.96816571628933,-0.824022490494302,-0.277860198051705,0.58592625743914,0,1,0,0,0,1
"1472",38,8,0.524585446195656,-0.271212852731499,0.952303686931184,-0.102060175084855,0,0,0,0,0,1
"1473",14,8,-1.59288263557226,0.873892825491448,-0.979053612491952,-0.410370067824682,0,0,0,0,1,0
"1474",17,8,-1.43386329346321,-0.227777809764422,-0.979053612491952,0.566821156178483,0,1,0,0,1,0
"1475",39,5,-0.320727898699837,3.4010225981214,0.484841410637686,-1.54133459411182,1,0,0,0,0,0
"1476",8,5,-0.228664069057753,1.94397433858944,-0.380373855133612,-2.05525969902127,0,0,0,0,1,0
"1477",17,5,0.876101886647246,-0.587104074310244,-0.171245994686521,0.845969539595975,1,1,0,0,0,0
"1478",28,5,-0.161708556590784,0.163137576939274,0.456137586654752,-0.175545156284612,0,0,0,0,0,1
"1479",10,5,0.884471325705618,0.123651174241931,0.638611896260547,-0.446866800606443,0,1,0,0,0,1
"1480",11,5,1.11044618028164,0.167086217209008,0.501243595770792,-0.410370067824682,0,0,0,0,0,0
"1481",25,5,0.541324324312398,1.11081124167551,-0.32706675345102,-1.65729799372085,1,0,0,0,0,0
"1482",39,5,0.775668617946792,1.18188676653072,0.20395399023326,-1.11852668320443,0,0,0,0,1,0
"1483",34,5,0.683604788304708,-0.15275364463947,0.622209711127442,-0.0748179874899328,1,0,0,0,1,0
"1484",36,5,0.13959124951058,2.09797130910908,0.4479364940882,-0.410370067824682,0,0,0,0,0,0
"1485",28,5,-0.973544145252791,-0.330442456777514,-0.979053612491952,0.276708796303188,0,1,0,1,0,1
"1486",13,5,1.00164347252281,0.182880778287945,0.765728831042113,0.729277460052355,0,1,0,0,1,0
"1487",41,5,-0.287250142466352,1.24901365111621,-0.439831776241119,-0.622294549407711,0,0,0,0,1,0
"1488",39,5,1.14392393651513,-0.468644866218215,1.2003867370694,0.140032453524259,0,1,0,1,0,1
"1489",21,5,0.064266297985239,2.7337023925363,0.119892791426096,-2.72123260540827,0,0,0,0,0,1
"1490",29,5,-0.0863836050654428,1.18978404707019,-0.177396814111436,-1.56733714916391,0,0,0,0,0,0
"1491",22,5,0.641757593012853,2.02294714398413,-0.314765114601192,-1.57610765053432,1,0,0,0,0,0
"1492",39,5,0.666865910187966,0.143394375590602,-0.284011017476619,-1.2856386595938,0,0,0,0,0,0
"1493",38,5,0.859363008530504,-0.271212852731499,0.349523383289569,1.09567647294556,0,1,0,1,1,0
"1494",31,5,-0.228664069057753,1.99925530236572,0.144496069125754,-0.971366818659816,0,0,0,0,0,0
"1495",40,5,-0.337466776816579,2.00320394263546,1.19013537136121,-1.13473630630894,0,0,0,0,0,0
"1496",38,5,0.884471325705618,0.103907972893259,-0.253256920352047,-0.697872134923246,0,0,0,0,0,0
"1497",39,5,0.69197422736308,1.13055444302418,-0.281960744334981,-2.48320660158235,1,0,0,0,1,0
"1498",12,5,0.943057399114216,-0.192240047336813,0.164998800542135,0.700365881377358,0,1,0,1,0,0
"1499",35,5,0.0475274198684966,0.956814271155868,-0.462384780799138,-1.3903942258918,0,0,0,0,0,0
"1500",19,5,0.064266297985239,2.78898335631258,0.972806418347566,-2.1725687961083,0,0,0,0,0,0
"1501",38,5,1.20251000992372,-0.0737808392447843,0.109641425717905,0.233042105315761,1,1,0,1,0,1
"1502",39,6,0.465999372787057,1.76233688618167,-0.417278771683099,-1.78094808831476,1,0,0,0,0,0
"1503",39,5,0.173069005744065,0.301339986379974,0.948203140647908,-0.494472274829976,0,0,0,0,0,0
"1504",29,5,0.959796277230959,-0.369928859474857,0.81288511329979,0.783928474458151,0,1,0,0,0,0
"1505",8,5,-1.34179946382112,0.123651174241931,-0.979053612491952,0.0839766915257736,0,1,0,1,1,0
"1506",14,5,1.14392393651513,0.103907972893259,0.778030469891942,0.434275752210154,0,0,0,0,1,0
"1507",32,5,0.96816571628933,-0.587104074310244,-0.212251457519284,0.0245167875913718,1,1,0,1,0,1
"1508",39,5,1.31968215674092,0.123651174241931,0.218305902224727,-0.0156247380491642,0,1,0,1,0,0
"1509",39,5,0.750560300771678,0.123651174241931,2.78934842183897,0.0233289127448882,0,1,0,1,0,1
"1510",39,5,-1.48407992781343,-0.567360872961572,-0.979053612491952,0.261572218285864,0,1,0,1,1,0
"1511",7,5,0.0391579808101254,1.16609220545179,-0.605903900713809,-1.97239385521717,1,0,0,0,0,0
"1512",9,5,-1.609621513689,1.38721606055691,-0.979053612491952,-1.61623406047152,0,0,0,0,0,0
"1513",6,5,0.248393957269406,0.202623979636617,0.718572548784435,-0.232178906634881,0,0,0,0,0,1
"1514",12,5,0.440891055611943,0.24211038233396,-0.142542170703587,-1.20141917317746,0,0,0,0,0,1
"1515",8,5,0.90121020382236,0.834406422794105,0.577103702011403,-0.47559520678582,0,0,0,0,1,0
"1516",39,5,1.01001291158119,-0.0935240405934559,0.45818785979639,-0.968452000934218,0,0,0,0,0,0
"1517",15,5,0.917949081939102,0.518515201215361,-0.655110456113124,-0.0628001669639038,1,1,0,1,0,0
"1518",10,5,1.22761832709884,-0.468644866218215,-0.259407739776962,0.317075481027264,0,1,0,1,0,1
"1519",28,5,0.0140496636350117,1.38721606055691,-0.263508286060238,-1.66213932713928,0,0,0,0,1,0
"1520",30,5,-0.153339117532412,0.261853583682631,-0.304513748893001,-0.842917663974017,0,0,0,0,1,0
"1521",11,5,-0.20355575188264,1.15029764437285,0.359774748997759,-0.201962048364708,0,0,0,0,0,0
"1522",39,5,-1.55940487933878,-0.290956054080171,-0.979053612491952,-0.922582463982135,0,0,0,0,0,0
"1523",8,5,0.549693763370769,1.03183843628082,-0.634607724696743,-1.29287916497349,1,0,0,0,1,0
"1524",39,5,-0.354205654933322,0.577744805261375,-0.698166192087526,-2.07981759883125,1,0,0,0,0,0
"1525",24,5,0.449260494670315,0.0446783688472448,-0.171245994686521,-0.275202105614109,0,0,0,0,0,0
"1526",38,5,1.23598776615721,-0.587104074310244,0.499193322629153,-0.179290124375995,0,1,0,0,0,0
"1527",39,5,1.08533786310653,-0.626590477007587,0.326970378731549,0.962913556754257,1,1,0,1,0,1
"1528",17,5,1.07696842404816,-0.172496845988142,0.119892791426096,0.484307070937697,0,1,0,0,0,0
"1529",39,5,0.332088347853118,0.952865630886134,0.0583845971769514,-0.921341007152728,0,0,0,0,1,0
"1530",37,5,1.01001291158119,0.925225148997994,0.11579224514282,-1.77348659621114,0,0,0,0,0,0
"1531",36,5,0.0810051761019814,3.36153619542406,-0.212251457519284,-1.82986856603762,1,0,0,0,1,0
"1532",38,5,0.599910397720996,-0.725306483750944,-0.113838346720653,0.92248175240563,0,0,0,0,0,1
"1533",39,5,0.181438444802436,1.65967223916857,-0.318865660884468,-1.99559811241492,1,0,0,0,0,1
"1534",12,5,0.273502274444519,1.24901365111621,3.21375496215806,-0.61999409635685,0,0,0,0,0,0
"1535",27,5,0.340457786911489,3.04564497384531,0.0173791343441884,-2.02512695398718,0,0,0,0,0,0
"1536",35,5,0.147960688568951,0.63697440930739,-0.0502798793298704,-0.664328965498861,1,0,0,0,0,1
"1537",6,5,0.189807883860807,0.992352033583477,-0.677663460671144,-2.42729702618053,0,0,0,0,0,0
"1538",39,5,-0.170077995649155,2.4572975736549,0.53609823917864,-2.49136972428892,0,0,0,0,0,0
"1539",26,5,0.0810051761019814,0.0841647715445876,-0.103586981012462,0.150588910387305,0,1,0,1,0,1
"1540",12,4,0.13959124951058,1.88079609427369,0.361825022139397,-0.626906258586488,0,0,0,0,1,0
"1541",11,5,1.0351212287563,1.32798645651089,-0.363971670000507,-2.61957575713937,1,0,0,0,0,0
"1542",27,4,-0.237033508116125,1.38721606055691,-0.126139985570482,-0.93961664075085,0,0,0,0,0,1
"1543",5,4,0.457629933728686,1.33193509678063,0.0276305000523792,-1.82986856603762,0,0,0,0,0,1
"1544",37,4,-0.128230800357299,1.0871194000571,-0.306564022034639,-1.64821695697549,1,0,0,0,0,0
"1545",22,4,0.240024518211034,-0.192240047336813,0.907197677815145,0.0155245631840118,0,1,0,1,0,1
"1546",24,5,0.173069005744065,1.68731272105671,-0.583350896155789,-1.30380707573066,1,0,0,0,1,0
"1547",10,4,-1.81885749014828,0.202623979636617,-0.979053612491952,0.995676992602651,0,1,0,1,1,0
"1548",15,4,0.842624130413761,1.01209523493215,0.0132785880609121,-1.26583753352827,0,0,0,0,1,0
"1549",34,5,1.19414057086535,-0.310699255428842,-0.618205539563638,-0.968917984454791,0,0,0,0,0,0
"1550",22,5,-0.253772386232867,2.11771451045775,-0.610004446997085,-1.86155666647277,1,0,0,0,1,0
"1551",5,4,-0.0361669707152155,2.69421598983896,1.6247932773885,-1.27484417996132,0,0,0,0,1,0
"1552",35,4,-1.44223273252158,-0.824022490494302,-0.979053612491952,0.158470466856529,0,1,0,0,0,1
"1553",16,4,0.792407496063534,-0.567360872961572,2.12916047023148,1.1456149789846,0,1,0,1,0,0
